OTU	H3	A10	E2	G5	C2	G9	D4	H4	C4	B12	F12	E6	G12	H12	B5	H9	D3	F5	E7	C7	E12	D1	B2	H10	E1	E5	G6	E10	D5	E9	A2	A8	A11	C6	D8	B1	B8	G11	G4	D10	G2	G1	G8	B7	D12	H2	E3	F8	E4	F1	G7	A1	A12	A7	H7	C11	B3	D6	C3	B4	D11	B9	H5	C1	F9	A3	F6	A6	E8	B6	G10	H11	H1	E11	C10	F2	F7	F3	H6	D9	D7	B10	F10	A5	F11	A9	F4	G3	C8	C5	D2	H8	B11	A4	C12	C9	ITS4	ITS4A	ITS1f	gITS7	ITS4-IT
OTU_3384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3420	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_3453	0	0	0	0	0	0	1	0	429	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	2	1	0	0	0
OTU_3488	3	0	50	0	3	0	0	0	2	0	0	0	0	0	0	0	26	27	0	0	2	34	6	0	4011	0	2	0	0	0	22	0	0	0	0	89	0	0	0	0	90	15	0	4	0	33	0	2	1	27	0	21	0	2	0	0	12	0	4	0	0	0	0	13	0	174	0	0	0	0	0	0	5	0	0	80	0	0	2	0	0	0	0	1	0	0	15	0	0	1	3	0	0	0	0	0	19	9	0	0	0
OTU_3500	0	0	6	2	0	0	1	1	34	0	0	24	0	0	2	15	3	0	3	0	0	2	4	0	0	0	17	0	0	0	53	1	0	3	10	1	7	0	0	0	5	1	0	0	0	11	0	0	8	0	12	1	0	0	0	0	2	0	0	0	0	7	7	0	0	1	14	0	0	2	0	0	0	0	0	0	0	0	1678	0	14	0	0	0	0	0	0	0	0	0	13	0	0	0	0	1	24	5	0	0	0
OTU_3532	0	0	2	0	0	0	0	0	0	0	0	0	0	0	42	0	4	0	0	0	0	8	0	0	11	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	8	0	0	0	39	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3565	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_3574	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_3579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU_3582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0
OTU_3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
OTU_3644	35	0	18	0	1	0	0	0	16	0	0	14	0	0	0	6	0	0	35	11	0	0	0	0	3	6	0	0	0	61	0	0	0	5	40	0	27	0	0	0	1	1	0	21	0	41	0	0	0	2	54	1	0	1	35	0	3	2	6	81	0	16	6	8	149	1	1	0	1	0	0	0	1	20	0	21	0	1	0	0	9	0	0	0	0	39	2	31	4	0	0	0	0	0	0	769	12	1	0	0	0
OTU_3651	0	0	2	0	3	0	16	0	13	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	101	0	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	13	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3656	0	0	0	1	844	0	1	2	1	0	0	1	0	0	2	0	4	98	0	0	0	3	2	0	2	2	14	0	0	0	3	0	0	0	0	0	0	0	5	0	1	0	0	3	0	4	0	0	0	2	0	4	0	0	0	0	1	3	1	0	0	0	1	2	0	6	3	0	1	288	0	0	1	0	0	1	0	0	12	0	0	0	0	3	0	0	3	1	4	3	1	0	0	12292	0	0	14	18	0	0	0
OTU_3659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3661	2	0	0	93	0	0	5	0	65	0	0	0	0	0	0	3	1	10	1	0	0	0	1	0	1248	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	4	1	1	0	0	0	0	4	21	0	0	0	0	3	0	0	1	0	0	3	1	12	1	0	1	0	1	0	1	0	0	5	0	0	0	0	34	0	0	0	0	0	87	0	1	1	52	3	0	0	0	0	0	0	0	8	2	0	0	0
OTU_3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3692	0	0	1	0	2	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	3	0	2	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	9	0	0	0	0	2	79	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1205	1	0	0	0	0	0	1	0	0	10	3	0	0	0
OTU_3711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	2	0	0	1	0	0	1	0	0	4	95	0	0	0	0	0	0	0	0	0	0	3	44	0	16	0	12	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU_3728	0	0	0	3	0	0	0	0	1	0	0	1102	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0
OTU_3760	19	0	7	0	2	0	0	0	2	0	0	5	0	0	0	1	6	10	27	0	5	6	2	0	11	0	0	0	58	0	4	0	0	0	1	3	0	0	0	15	0	4	0	20	0	1	0	1	3	14	6	0	0	0	0	0	16	696	0	1	0	0	1	0	0	81	0	0	0	1	0	0	1	0	0	1	0	3	1	0	1	0	0	199	0	0	2	0	0	1	0	0	0	0	0	0	10	2	0	0	0
OTU_3779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
OTU_3810	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	17	9	0	0	0	11	1	0	0	0	0	0	0	0	65	0	0	3	0	39	0	0	0	0	0	0	0	0	0	1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	8	0	0	0	0
OTU_3812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3862	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	24	0	0	0	1	1	0	0	0	0	0	927	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	7	0	0	0
OTU_3883	1	0	5	0	4	0	0	16	0	0	0	0	0	0	3	1	1	12	16	0	0	14	11	1	50	4	13	2	0	33	3	99	0	0	0	7	0	0	0	1	15	2	0	0	0	22	0	0	1	11	0	0	0	0	47	0	10	46	6	3	0	0	0	12	28	9	94	0	0	6	0	0	8	0	0	0	6	16	14	0	51	0	0	56	0	6	3	0	0	3	0	0	0	123	1	0	5	4	0	0	0
OTU_3891	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	9	4	21	1	0	13	0	0	21	0	0	0	0	0	0	0	0	0	0	43	0	0	0	4	0	2	1	0	0	7	0	1	0	0	0	279	0	0	0	0	1	193	1	0	0	0	0	13	0	127	0	0	0	0	0	0	32	0	0	17	0	0	2	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	9	2	0	0	0
OTU_3904	0	0	0	0	11	0	5	0	1	0	1	0	0	0	80	3	0	7	150	121	8	0	24	0	3	12	21	0	46	1	450	3	0	2	0	10	0	0	0	0	1	42	0	11	0	8	0	0	0	22	0	50	0	0	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	35	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	15	2	0	0	0
OTU_3918	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3934	0	0	0	0	280	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	14	1	0	0	0
OTU_3937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
OTU_3944	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	2	1	0	0	0	0
OTU_3948	36	0	1	0	4	0	1	1	0	0	0	1	0	0	0	1	2	1	0	29	3	1	448	0	0	31	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	5	1	0	0	0	4	0	0	36	0	0	0	0	0	16	0	0	0	11	0	0	0	0	0	7	2	0	0	0
OTU_3967	6	0	6	63	3	0	20	0	38	0	0	1	0	0	423	9	0	12	0	0	13	0	3	0	1	2	3	0	127	0	0	27	0	0	27	0	295	0	475	0	8	1	0	73	0	13	0	0	44	26	0	8	0	4	1	0	1	1	5	321	1	13	173	0	0	0	2	375	7	81	0	0	1	9	0	11	160	10	0	2	0	4	0	33	0	0	139	1	0	1	18	0	0	117	0	202	24	5	0	0	0
OTU_4010	37	0	22	0	0	0	180	0	0	0	0	1	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	0	3	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	23	0	0	14	0	0	0	0	0	2	0	0	0	0
OTU_4021	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	18	0	0	0	6	6	0	27	0	1	0	0	6	260	0	0	0	0	0	0	0	0	0	14	999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
OTU_4028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4057	1	0	4	9	1	0	4	0	4	0	0	11	0	0	0	0	1	1	1	0	0	0	2	0	2	4	0	0	1	3	1	6	0	2	5	0	15	0	0	0	2	0	0	0	0	4	0	0	7	10	7	1	0	0	1	0	4	0	0	1	0	0	0	1	0	3	1	9	1	18	0	0	0	2	0	1	1	2	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	20	0	1	0	0	0
OTU_4060	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	2	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0
OTU_4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4076	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU_4085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	42	0	0	0	0	0	0	0	0	20	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4093	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	76	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	13	0	0	0	0	0	2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU_4142	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	11	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0
OTU_4149	0	0	0	2	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_4167	42	0	10	1	0	0	0	0	0	0	0	58	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	11	0	1	0	0	2	0	0	0	0	0	0	0	0	0	6	0	2	0	0	2	0	0	0	0	0	11	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	2	0	0	15	0	0	0	0	0	0	1	0	0	0	0
OTU_4174	0	0	0	166	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_4176	1	0	0	1	0	0	0	0	59	0	0	1	0	0	1	16	4	0	7	1	9	0	2	0	7	2	1171	0	76	0	0	0	0	0	11	92	0	0	0	0	0	1	0	0	0	0	0	48	0	0	2	0	0	7	1	0	0	4	0	0	0	0	0	0	0	2440	0	1	0	1	0	0	12	0	0	0	0	7	7	0	259	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	10	2	0	0	0
OTU_4189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_4210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
OTU_4234	1	0	0	0	3	0	5	0	35	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0	1	2	0	12	14	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	28	0	7	0	0	0	0	0
OTU_4276	0	0	0	0	0	0	13	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	58	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	1	0	0	0	0
OTU_4277	4	0	19	4	4	0	729	20	21	0	2	40	3	0	6	234	216	15	138	2	1	10	3	0	309	1	1	0	3	4	5	3	1	114	277	32	4	0	3	0	33	15	1	23	0	12	0	0	4	1529	2	12	0	2	2	0	54	1	247	27	0	2	5	52	5	17	7	65696	0	3	0	0	3	3	8	16	35	6	14	0	0	0	0	3	0	4	15	3	50	35	31	0	0	1	0	1	260	27	0	0	0
OTU_4279	0	0	1	3	8	0	0	0	3	0	0	3	0	0	2	0	1	1	3	0	0	0	2	0	0	7	0	0	1	1	0	0	0	0	45	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	7	0	1	6	0	0	0	0	13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	14	0	0	0	0	0	0	0
OTU_4280	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	22	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4281	1	0	0	1	11	0	25	0	25	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	31	0	0	0	0	0	0	0	0	15	0	0	14	0	0	0	0	0	26	0	2	0	6	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	0	1	1	0	0	0
OTU_4301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	5	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	14	9	0	13	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	35	0	1	0	0	0
OTU_4306	0	0	0	0	2	0	13	0	24	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4307	0	0	3	0	0	0	0	0	15	0	0	24	0	0	4	1	8	1	4	35	4	4	2	0	25	0	10	1	30	0	13	1	0	6	11	1	7	0	0	0	4	14	0	0	0	16	0	0	1	28	6	13	0	3	11	0	9	0	7	1	0	14	0	6	139	14	0	1	0	14	0	0	10	1	0	4	2	0	0	0	31	0	0	0	0	14	0	0	0	1	3	0	0	2	0	124	6	2	0	0	0
